"Date","flyID","Chamber","Genotype","Infected","Sex","Age_days","Weight_mg","Notes","hour1_startTime","hour1_meanActivity","hour1_rawActivity_count","hour1_meanWVppt","hour1_meanRH_pct","hour1_meanTempC","hour1_meanLight_Lux","hour2_startTime","hour2_meanActivity","hour2_rawActivity_count","hour2_meanWVppt","hour2_meanRH_pct","hour2_meanTempC","hour2_meanLight_Lux","hour3_startTime","hour3_meanActivity","hour3_rawActivity_count","hour3_meanWVppt","hour3_meanRH_pct","hour3_meanTempC","hour3_meanLight_Lux","hours12_startTime","hours12_meanActivity","hours12_rawActivity_count","hours12_meanWVppt","hours12_meanRH_pct","hours12_meanTempC","hours12_meanLight_Lux","hours123_startTime","hours123_meanActivity","hours123_rawActivity_count","hours123_meanWVppt","hours123_meanRH_pct","hours123_meanTempC","hours123_meanLight_Lux"
"2019/03/05","1",1,"R84","I","M",4,0.589,NA,39621,0.0145959455706679,104,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.13630658150513,431,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.55935490141628,1760,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.075461741424795,535,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.236796315156001,2295,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","2",2,"R84","I","M",4,0.502,"bad flow",39621,0.00145515134684894,20,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.00828658705915283,63,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.0152013329630698,100,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.00487154561866579,83,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.00831589667623615,183,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","3",3,"R84","I","M",4,0.336,NA,39621,0.191182070636944,1024,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.439282371058552,2239,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.512883618186882,2424,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.315057542513039,3262,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.380983848296882,5685,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","4",4,"R84","I","M",4,0.42,NA,39621,0.168797556234378,652,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.691017596122298,2476,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.802940243871675,2940,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.4299672772721,3128,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.554244295561869,6067,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","5",5,"R84","U","F",4,0.766,NA,39621,0.0286740804321988,174,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.19226856176316,966,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.449692989321159,1895,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.110454103596727,1140,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.223564897189661,3035,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","6",6,"R84","U","F",4,0.759,"bad flow",39621,0.0244757516851432,145,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.00249930574840889,30,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.00229380727575738,21,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.0134894017245134,175,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.00975809478920685,196,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","7",7,"R84","U","F",4,1.012,NA,39621,0.00211052485420331,24,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.0148403221327424,141,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.00062204943070513,10,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.00847660047215545,165,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.00585871678547918,175,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","8",8,"R84","U","F",4,0.804,NA,39621,0.0838489308525789,310,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.00247153568459869,22,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.0879413546742103,300,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.043166226912981,332,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.0580980296437559,632,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","9",9,"R84","I","F",4,0.735,NA,39621,0.0910635934462642,392,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.336136603468748,1221,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.387158895256398,1373,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.213629761018047,1613,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.271418404019844,2986,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
"2019/03/05","10",10,"R84","I","F",4,0.88,NA,39621,0.162010552624269,546,15.8641854484865,7.6663371285754,23.4030519300194,8.78231046931408,43239,0.706508873797689,2338,15.664829547348,7.72010274923632,23.4205193001944,8.85961677311858,46857,0.80964557824852,2327,15.6885110524854,7.75473201888364,23.3193446264926,8.94705915023605,39621,0.434320018684276,2884,15.7645180252743,7.69321760866546,23.4117789195945,8.82104429940286,39621,0.559159337098436,5210,15.7391916952134,7.71373021016573,23.38097213221,8.86318118692714
